image,count_a,count_b,matched,coverage,mean_iou,count_delta
model_f0a7b521b861eee2b77c0c6110bb3576_0/model_f0a7b521b861eee2b77c0c6110bb3576_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f0eab0b718c57911ae8c9549fa2a6cb2_0/model_f0eab0b718c57911ae8c9549fa2a6cb2_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f0eab0b718c57911ae8c9549fa2a6cb2_0/model_f0eab0b718c57911ae8c9549fa2a6cb2_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f0eab0b718c57911ae8c9549fa2a6cb2_0/model_f0eab0b718c57911ae8c9549fa2a6cb2_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f0eab0b718c57911ae8c9549fa2a6cb2_0/model_f0eab0b718c57911ae8c9549fa2a6cb2_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f2d4625a18e2f0c8c9a09847a29e69d7_0/model_f2d4625a18e2f0c8c9a09847a29e69d7_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f2d4625a18e2f0c8c9a09847a29e69d7_0/model_f2d4625a18e2f0c8c9a09847a29e69d7_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f2d4625a18e2f0c8c9a09847a29e69d7_0/model_f2d4625a18e2f0c8c9a09847a29e69d7_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f2d4625a18e2f0c8c9a09847a29e69d7_0/model_f2d4625a18e2f0c8c9a09847a29e69d7_0_with_bg_3.png,4.0000,3.0000,3.0000,0.7500,0.9354,1.0000
model_f2d4625a18e2f0c8c9a09847a29e69d7_0/model_f2d4625a18e2f0c8c9a09847a29e69d7_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f2d4625a18e2f0c8c9a09847a29e69d7_0/model_f2d4625a18e2f0c8c9a09847a29e69d7_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f2d4cc901b54d1e4fd2f1699b6836542_0/model_f2d4cc901b54d1e4fd2f1699b6836542_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f42ab73130f958e3f65a1e8a42c3528b_0/model_f42ab73130f958e3f65a1e8a42c3528b_0_with_bg_0.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
model_f42ab73130f958e3f65a1e8a42c3528b_0/model_f42ab73130f958e3f65a1e8a42c3528b_0_with_bg_1.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
model_f42ab73130f958e3f65a1e8a42c3528b_0/model_f42ab73130f958e3f65a1e8a42c3528b_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f6352224e54d822c93728f385f782271_0/model_f6352224e54d822c93728f385f782271_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f6352224e54d822c93728f385f782271_0/model_f6352224e54d822c93728f385f782271_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f6352224e54d822c93728f385f782271_0/model_f6352224e54d822c93728f385f782271_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f970e1de9aba105b55e4d6ef7047cbf0_0/model_f970e1de9aba105b55e4d6ef7047cbf0_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f970e1de9aba105b55e4d6ef7047cbf0_0/model_f970e1de9aba105b55e4d6ef7047cbf0_0_with_bg_1.png,2.0000,1.0000,1.0000,0.5000,0.9870,1.0000
model_f970e1de9aba105b55e4d6ef7047cbf0_0/model_f970e1de9aba105b55e4d6ef7047cbf0_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_f970e1de9aba105b55e4d6ef7047cbf0_0/model_f970e1de9aba105b55e4d6ef7047cbf0_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_faa4bb17edec1567d4aa0021fdd1ffc4_0/model_faa4bb17edec1567d4aa0021fdd1ffc4_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_faa4bb17edec1567d4aa0021fdd1ffc4_0/model_faa4bb17edec1567d4aa0021fdd1ffc4_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fc27cbeaa733611dccc09f0eba510b55_0/model_fc27cbeaa733611dccc09f0eba510b55_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fc27cbeaa733611dccc09f0eba510b55_0/model_fc27cbeaa733611dccc09f0eba510b55_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fc308365da28b37ce838cda2aa26fcd8_0/model_fc308365da28b37ce838cda2aa26fcd8_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fc308365da28b37ce838cda2aa26fcd8_0/model_fc308365da28b37ce838cda2aa26fcd8_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fc9d5bf9d5417f09f913968035014954_0/model_fc9d5bf9d5417f09f913968035014954_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fc9d5bf9d5417f09f913968035014954_0/model_fc9d5bf9d5417f09f913968035014954_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
model_fcefb0a12ff313876237bc175cd880a5_0/model_fcefb0a12ff313876237bc175cd880a5_0_with_bg_0.png,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000
model_fcefb0a12ff313876237bc175cd880a5_0/model_fcefb0a12ff313876237bc175cd880a5_0_with_bg_1.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
model_fdcfbcfd6d360b714dacade312c1fe54_0/model_fdcfbcfd6d360b714dacade312c1fe54_0_with_bg_2.png,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000
model_fdcfbcfd6d360b714dacade312c1fe54_0/model_fdcfbcfd6d360b714dacade312c1fe54_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fdcfbcfd6d360b714dacade312c1fe54_0/model_fdcfbcfd6d360b714dacade312c1fe54_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fef5f54fc7627e6c81c01e9fc3f5ea41_0/model_fef5f54fc7627e6c81c01e9fc3f5ea41_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fef5f54fc7627e6c81c01e9fc3f5ea41_0/model_fef5f54fc7627e6c81c01e9fc3f5ea41_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fef5f54fc7627e6c81c01e9fc3f5ea41_0/model_fef5f54fc7627e6c81c01e9fc3f5ea41_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
model_fef5f54fc7627e6c81c01e9fc3f5ea41_0/model_fef5f54fc7627e6c81c01e9fc3f5ea41_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0_with_bg_2.png,0.0000,3.0000,0.0000,0.0000,0.0000,3.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0_with_bg_3.png,1.0000,1.0000,1.0000,1.0000,0.9729,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3599__BB__01ff00__BB__00_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0_with_bg_2.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0_with_bg_3.png,4.0000,3.0000,3.0000,0.7500,0.9381,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_ctl_3633__BB__01ff00__BB__00_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_1000041189_w_2400058794_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_1000041189_w_2400058794_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_1000041189_w_2400058794_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_1000041189_w_2400058794_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_1000041189_w_2400058794_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_1000041189_w_2400058794_r_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400000948_w_43_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400000948_w_43_r_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400000950_w_59_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400000950_w_59_r_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400000950_w_59_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400000950_w_59_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010890_w_391_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010890_w_391_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010890_w_391_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010890_w_391_r_0_with_bg_2.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010892_w_589_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010892_w_589_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010894_w_647_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010894_w_647_l_0_with_bg_1.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010894_w_647_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400010894_w_647_l_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400018648_w_203_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400018648_w_203_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400018648_w_203_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400018648_w_203_r_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_0_with_bg_0.png,2.0000,2.0000,2.0000,1.0000,0.9226,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_1_with_bg_0.png,2.0000,3.0000,2.0000,0.6667,0.9175,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060639_r_2400060173_f_1_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_0_with_bg_0.png,3.0000,3.0000,2.0000,0.6667,0.9550,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_0_with_bg_2.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_1_with_bg_0.png,3.0000,4.0000,3.0000,0.7500,0.9453,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_1_with_bg_2.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400060641_r_2400060609_f_1_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063101_w_315_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063101_w_315_l_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063101_w_315_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063101_w_315_l_0_with_bg_2.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063101_w_315_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063101_w_315_l_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063213_w_649_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063213_w_649_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063213_w_649_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063213_w_649_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063213_w_649_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063213_w_649_r_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063268_w_3791_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063268_w_3791_r_0_with_bg_1.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063268_w_3791_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063268_w_3791_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063268_w_3791_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063268_w_3791_r_0_with_bg_4.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063295_w_3791_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063295_w_3791_l_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063295_w_3791_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063295_w_3791_l_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063295_w_3791_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063295_w_3791_l_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063344_w_3791_s_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063344_w_3791_s_0_with_bg_1.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063344_w_3791_s_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063344_w_3791_s_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063344_w_3791_s_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063344_w_3791_s_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063890_w_551_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400063890_w_551_l_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064502_w_649_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064502_w_649_l_0_with_bg_1.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064504_w_653_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064504_w_653_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064553_w_2400058906_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064553_w_2400058906_l_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064553_w_2400058906_l_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064553_w_2400058906_l_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064555_w_2400058906_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064555_w_2400058906_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064555_w_2400058906_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064555_w_2400058906_r_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064858_w_187_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064858_w_187_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064858_w_187_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064858_w_187_r_0_with_bg_2.png,3.0000,0.0000,0.0000,0.0000,0.0000,3.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064858_w_187_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400064858_w_187_r_0_with_bg_4.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400065125_w_21_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400065125_w_21_r_0_with_bg_0.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400065125_w_21_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400065125_w_21_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400065125_w_21_r_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_2400065125_w_21_r_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3489_r_3465_f_1_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3623_r_3611_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3623_r_3611_f_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3623_r_3611_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3623_r_3611_f_1_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3727_r_3703_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3727_r_3703_f_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3727_r_3703_f_0/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3727_r_3703_f_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3727_r_3703_f_1/MUN6F7QKTJS66AABAAAAADY8_face_mesh_fd_arch_3727_r_3703_f_1_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
